Transaction_ID,Timestamp,Customer_ID,Amount,Merchant_Category,Distance_from_Home,Device_Type,IP_Risk_Score,Avg_Spending_Habit,Is_Weekend,Is_Night_Transaction,Is_Fraud,Hour,DayOfWeek,Anomaly,Spending_Deviation,Risk_Score,Risk_Level
TRX-004094,2025-01-17 16:35:00,CUST-1119,99.2,Groceries,0.0123,iOS,0.26,86.47,0,0,0,16,4,0,0.14553561220990058,7.35,Normal
TRX-004095,2025-01-08 12:42:00,CUST-1168,69.7,Groceries,0.0123,Android,0.11,141.57,0,0,0,12,2,0,0.5041032475275303,25.24,Normal
TRX-004096,2025-01-10 13:14:00,CUST-1854,55.7,Groceries,0.0123,Android,0.63,50.51,0,0,0,13,4,0,0.1007571345369832,5.23,Normal
TRX-004097,2025-02-25 16:23:00,CUST-1556,42.33,Online_Services,0.0123,Android,0.16,137.72,0,0,0,16,1,0,0.6876441753171857,34.43,Normal
TRX-004098,2025-01-02 01:07:00,CUST-1153,817.74,Electronics,0.0123,Android,0.2,97.85,0,1,1,1,3,0,7.2826504805260495,50.06,Suspicious
TRX-004099,2025-02-10 18:30:00,CUST-1323,1909.07,Luxury_Goods,0.0123,Android,0.13,162.97,0,0,1,18,0,1,10.648899188876014,70.04,High Risk
TRX-004100,2025-01-29 05:36:00,CUST-1302,7.77,Transport,0.0123,iOS,0.81,102.91,0,0,0,5,2,0,0.9156000384948514,46.02,Suspicious
TRX-004101,2025-01-05 00:39:00,CUST-1931,53.7,Groceries,0.0123,iOS,0.29,136.36,1,1,0,0,6,0,0.6017763541059988,30.18,Normal
TRX-004102,2025-01-01 05:26:00,CUST-1780,268.6,Electronics,0.0123,Android,0.41,134.11,0,0,0,5,2,0,0.995411146473244,49.89,Suspicious
TRX-004103,2025-02-11 17:49:00,CUST-1731,8.91,Transport,0.0123,Android,0.33,104.26,0,0,0,17,1,0,0.905852175565267,45.39,Suspicious
TRX-004104,2025-03-15 23:50:00,CUST-1854,52.21,Groceries,0.0123,iOS,0.34,58.48,1,0,0,23,5,0,0.10541358439811695,5.37,Normal
TRX-004105,2025-01-17 08:28:00,CUST-1466,1747.63,Luxury_Goods,0.0123,iOS,0.94,84.03,0,0,1,8,4,0,19.564859461366577,50.28,Suspicious
TRX-004106,2025-03-09 00:25:00,CUST-1792,12.33,Transport,0.0123,iOS,0.56,43.94,1,1,0,0,6,0,0.7033822874944371,35.34,Normal
TRX-004107,2025-03-08 17:47:00,CUST-1464,12.21,Transport,0.0123,iOS,0.57,55.56,1,0,0,17,5,0,0.7664427157001414,38.49,Normal
TRX-004108,2025-02-03 20:15:00,CUST-1964,17.47,Transport,0.0123,Android,0.71,143.56,0,0,0,20,0,0,0.8722329828444937,43.82,Suspicious
TRX-004109,2025-01-20 17:23:00,CUST-1313,35.47,Groceries,0.0123,iOS,0.64,80.76,0,0,0,17,0,0,0.5539383561643836,27.89,Normal
TRX-004110,2025-02-23 21:58:00,CUST-1873,70.44,Groceries,0.0123,Web_Browser,0.15,102.05,1,0,0,21,6,1,0.30674429888403687,35.38,Normal
TRX-004111,2025-02-21 23:23:00,CUST-1578,51.42,Groceries,4.8088,Web_Browser,0.81,84.87,0,0,1,23,4,1,0.3895423314312333,39.72,Normal
TRX-004112,2025-02-16 02:11:00,CUST-1959,20.29,Transport,4.8088,iOS,0.6,72.1,1,1,1,2,6,1,0.7087551299589603,55.62,Suspicious
TRX-004113,2025-01-24 17:48:00,CUST-1692,15.23,Transport,0.0123,iOS,0.67,73.73,0,0,0,17,4,0,0.7828181453231633,39.34,Normal
TRX-004114,2025-03-08 22:54:00,CUST-1700,27.65,Transport,0.0123,iOS,0.52,141.25,1,0,0,22,5,0,0.7985940246045694,40.09,Suspicious
TRX-004115,2025-01-13 09:36:00,CUST-1291,27.16,Food_Dining,0.0123,Android,0.04,75.35,0,0,0,9,0,0,0.6311722331368697,31.57,Normal
TRX-004116,2025-01-28 13:18:00,CUST-1430,64.5,Online_Services,0.0123,iOS,0.51,108.97,0,0,0,13,1,0,0.40438301354914974,20.37,Normal
TRX-004117,2025-03-30 00:25:00,CUST-1501,31.52,Transport,0.0123,Android,0.63,76.67,1,1,0,0,6,0,0.5813055233680958,29.25,Normal
TRX-004118,2025-02-13 00:40:00,CUST-1096,81.13,Groceries,0.0123,iOS,0.09,140.9,0,1,0,0,3,0,0.42121212121212126,21.09,Normal
TRX-004119,2025-02-11 20:24:00,CUST-1355,17.19,Transport,0.0123,iOS,0.1,138.77,0,0,0,20,1,0,0.8698576232381771,43.52,Suspicious
TRX-004120,2025-01-18 05:43:00,CUST-1854,13.79,Online_Services,0.0123,Web_Browser,0.13,102.86,1,0,0,5,5,1,0.8575967648757943,62.92,Suspicious
TRX-004121,2025-02-06 00:08:00,CUST-1368,24.83,Transport,0.0123,Android,0.08,158.75,0,1,0,0,3,0,0.8383098591549297,41.94,Suspicious
TRX-004122,2025-02-03 16:35:00,CUST-1974,24.0,Transport,0.0123,iOS,0.94,41.71,0,0,0,16,0,0,0.4146569889955514,21.01,Normal
TRX-004123,2025-03-11 19:30:00,CUST-1341,37.24,Online_Services,0.0123,Web_Browser,0.64,108.91,0,0,0,19,1,0,0.6520789737057592,32.8,Normal
TRX-004124,2025-01-17 00:03:00,CUST-1711,8.44,Food_Dining,4.8088,Web_Browser,0.11,76.48,0,1,1,0,4,1,0.8781621063500259,63.94,Suspicious
TRX-004125,2025-03-09 01:09:00,CUST-1251,22.99,Online_Services,0.0123,Android,0.76,68.66,1,1,0,1,6,1,0.6556129773184037,53.01,Suspicious
TRX-004126,2025-03-09 02:38:00,CUST-1740,15.76,Food_Dining,4.8088,Android,0.46,106.75,1,1,1,2,6,1,0.8444547563805104,62.36,Suspicious
TRX-004127,2025-02-21 22:27:00,CUST-1741,28.19,Transport,0.0123,Android,0.62,94.85,0,0,0,22,4,0,0.6954616588419406,34.96,Normal
TRX-004128,2025-03-14 08:13:00,CUST-1047,7.52,Transport,0.0123,Android,0.2,90.03,0,0,0,8,4,0,0.9064044820388883,45.38,Suspicious
TRX-004129,2025-02-26 22:00:00,CUST-1725,309.08,Electronics,0.0123,Android,0.81,158.41,0,0,0,22,2,0,0.9451728247914183,47.5,Suspicious
TRX-004130,2025-02-12 23:18:00,CUST-1184,14.2,Food_Dining,0.0123,iOS,0.84,48.33,0,0,0,23,2,0,0.6918710723697546,34.85,Normal
TRX-004131,2025-01-01 11:21:00,CUST-1313,31.96,Groceries,0.0123,iOS,0.63,116.21,0,0,0,11,2,0,0.7187953246310043,36.13,Normal
TRX-004132,2025-02-09 10:31:00,CUST-1705,206.26,Electronics,0.0123,iOS,0.35,98.03,1,0,0,10,6,0,1.0929011410683631,50.1,Suspicious
TRX-004133,2025-03-02 19:44:00,CUST-1172,78.38,Groceries,0.0123,iOS,0.97,73.1,1,0,0,19,6,0,0.07125506072874496,3.85,Normal
TRX-004134,2025-03-29 19:15:00,CUST-1244,28.5,Food_Dining,0.0123,Android,0.03,92.33,1,0,0,19,5,0,0.6839172827600986,34.2,Normal
TRX-004135,2025-03-07 15:51:00,CUST-1068,649.01,Electronics,0.0123,iOS,0.6,63.59,0,0,0,15,4,0,9.063632141198326,50.18,Suspicious
TRX-004136,2025-01-11 00:37:00,CUST-1462,49.27,Food_Dining,0.0123,Android,0.52,84.4,1,1,0,0,5,0,0.41135831381733023,20.72,Normal
TRX-004137,2025-01-03 06:47:00,CUST-1970,24.43,Groceries,0.0123,Android,0.33,90.6,0,0,0,6,4,0,0.7223799126637553,36.22,Normal
TRX-004138,2025-03-05 17:02:00,CUST-1132,36.32,Online_Services,0.0123,Web_Browser,0.8,75.45,0,0,0,17,2,0,0.5118378024852845,25.83,Normal
TRX-004139,2025-02-10 06:49:00,CUST-1684,2637.84,Luxury_Goods,0.0123,Android,0.46,117.09,0,0,1,6,0,1,21.34600728258108,70.14,High Risk
TRX-004140,2025-02-12 02:09:00,CUST-1051,38.02,Groceries,0.0123,Android,0.24,135.44,0,1,0,2,2,0,0.7140134857812958,35.77,Normal
TRX-004141,2025-03-17 12:07:00,CUST-1104,33.35,Online_Services,0.0123,Android,0.89,82.87,0,0,0,12,0,0,0.5904375819720997,29.79,Normal
TRX-004142,2025-02-06 21:34:00,CUST-1531,680.97,Electronics,0.0123,iOS,0.61,100.64,0,0,0,21,3,0,5.709661550570642,50.18,Suspicious
TRX-004143,2025-01-13 07:51:00,CUST-1667,52.62,Online_Services,0.0123,Android,0.32,104.02,0,0,0,7,0,0,0.48943058465054273,24.57,Normal
TRX-004144,2025-02-03 07:43:00,CUST-1664,39.31,Groceries,0.0123,Web_Browser,0.75,115.65,0,0,0,7,0,0,0.6544363480497214,32.95,Normal
TRX-004145,2025-03-18 10:19:00,CUST-1441,203.74,Groceries,0.0123,iOS,0.42,117.65,0,0,0,10,1,0,0.7255794353139485,36.4,Normal
TRX-004146,2025-03-03 13:21:00,CUST-1099,28.56,Transport,0.0123,iOS,0.86,126.91,0,0,0,13,0,0,0.768900007817997,38.7,Normal
TRX-004147,2025-02-28 23:34:00,CUST-1554,43.08,Groceries,0.0123,iOS,0.46,46.38,0,0,0,23,4,0,0.06964964119881815,3.62,Normal
TRX-004148,2025-02-23 23:26:00,CUST-1195,34.51,Groceries,4.8088,Android,0.2,104.65,1,0,0,23,6,1,0.6638902035021298,53.25,Suspicious
TRX-004149,2025-03-21 04:49:00,CUST-1955,1487.1,Electronics,0.0123,iOS,0.93,129.79,0,1,1,4,4,1,10.377781175930881,70.28,High Risk
TRX-004150,2025-03-08 09:39:00,CUST-1919,31.24,Food_Dining,0.0123,Android,0.53,47.6,1,0,0,9,5,0,0.33662551440329225,16.99,Normal
TRX-004151,2025-03-20 21:17:00,CUST-1104,19.29,Transport,0.0123,iOS,0.63,50.2,0,0,0,21,3,0,0.6037109375,30.37,Normal
TRX-004152,2025-01-26 05:50:00,CUST-1087,18.99,Online_Services,0.0123,Web_Browser,0.98,56.56,1,0,0,5,6,1,0.6527102154273803,52.93,Suspicious
TRX-004153,2025-01-05 08:49:00,CUST-1471,36.48,Transport,0.0123,iOS,0.47,84.29,1,0,0,8,6,0,0.5605580959080784,28.17,Normal
TRX-004154,2025-01-09 14:27:00,CUST-1237,45.08,Groceries,0.0123,iOS,0.35,61.94,0,0,0,14,3,0,0.2678741658722593,13.5,Normal
TRX-004155,2025-03-27 16:33:00,CUST-1104,29.01,Food_Dining,0.0123,Android,0.03,95.87,0,0,0,16,3,0,0.6902033653349849,34.52,Normal
TRX-004156,2025-02-25 12:39:00,CUST-1345,18.09,Food_Dining,0.0123,Web_Browser,0.3,69.63,0,0,0,12,1,0,0.7297182500353957,36.58,Normal
TRX-004157,2025-01-24 02:30:00,CUST-1654,14.84,Food_Dining,0.0123,Android,0.74,44.96,0,1,0,2,4,0,0.6553524804177546,32.99,Normal
TRX-004158,2025-01-25 04:36:00,CUST-1971,43.96,Groceries,4.8088,Android,0.34,125.28,1,1,1,4,5,1,0.6439657903072536,52.3,Suspicious
TRX-004159,2025-03-24 20:56:00,CUST-1002,18.63,Groceries,0.0123,iOS,0.18,163.66,0,0,0,20,0,0,0.8807846471517066,44.09,Suspicious
TRX-004160,2025-03-05 06:13:00,CUST-1430,62.84,Food_Dining,0.0123,iOS,0.29,93.06,0,0,0,6,2,0,0.32128428662555814,16.15,Normal
TRX-004161,2025-03-19 10:06:00,CUST-1076,35.23,Food_Dining,0.0123,iOS,0.48,101.37,0,0,0,10,2,0,0.6460877210120154,32.45,Normal
TRX-004162,2025-02-27 09:57:00,CUST-1191,37.22,Groceries,0.0123,iOS,0.9,147.16,0,0,0,9,3,0,0.7420356371490281,37.37,Normal
TRX-004163,2025-03-09 21:40:00,CUST-1517,31.54,Groceries,0.0123,iOS,0.49,100.69,1,0,0,21,6,0,0.6800078670469073,34.15,Normal
TRX-004164,2025-03-18 09:03:00,CUST-1434,21.89,Transport,0.0123,Android,0.65,57.22,0,0,0,9,1,0,0.6068361387839231,30.54,Normal
TRX-004165,2025-01-08 18:16:00,CUST-1593,38.22,Online_Services,0.0123,Android,0.8,92.91,0,0,0,18,2,0,0.5823660951975296,29.36,Normal
TRX-004166,2025-03-06 16:32:00,CUST-1849,56.03,Groceries,0.0123,iOS,0.95,89.32,0,0,0,16,3,0,0.3685783879539415,18.71,Normal
TRX-004167,2025-02-18 17:09:00,CUST-1230,12.56,Transport,0.0123,Android,0.0,139.46,0,0,0,17,1,0,0.9034600598035027,45.17,Suspicious
TRX-004168,2025-01-02 08:07:00,CUST-1482,1968.88,Luxury_Goods,0.0123,iOS,0.04,94.29,0,0,1,8,3,0,19.672473501941443,50.01,Suspicious
TRX-004169,2025-02-05 20:39:00,CUST-1868,19.81,Transport,0.0123,iOS,0.1,136.61,0,0,0,20,2,0,0.8487755250345178,42.47,Suspicious
TRX-004170,2025-01-24 19:00:00,CUST-1208,48.14,Groceries,0.0123,Android,0.57,110.77,0,0,0,19,4,0,0.5603471414511944,28.19,Normal
TRX-004171,2025-02-23 06:46:00,CUST-1187,520.33,Electronics,0.0123,iOS,0.7,77.0,1,0,0,6,6,0,5.683717948717949,50.21,Suspicious
TRX-004172,2025-02-08 20:41:00,CUST-1649,16.44,Food_Dining,0.0123,Android,0.08,80.14,1,0,0,20,5,0,0.7850628543258565,39.28,Normal
TRX-004173,2025-03-27 04:36:00,CUST-1464,38.15,Online_Services,0.0123,iOS,0.95,44.92,0,1,1,4,3,0,0.14743031358885023,7.66,Normal
TRX-004174,2025-03-22 15:28:00,CUST-1251,25.24,Transport,0.0123,iOS,0.06,81.81,1,0,0,15,5,0,0.6831300567564305,34.17,Normal
TRX-004175,2025-02-10 08:14:00,CUST-1629,31.54,Food_Dining,0.0123,Android,0.47,154.83,0,0,0,8,0,0,0.7911826990951679,39.7,Normal
TRX-004176,2025-03-04 01:39:00,CUST-1704,1413.56,Luxury_Goods,0.0123,iOS,0.82,151.63,0,1,1,1,1,1,8.267902771407979,70.25,High Risk
TRX-004177,2025-02-13 14:30:00,CUST-1652,37.8,Food_Dining,0.0123,Android,0.98,95.65,0,0,0,14,3,0,0.5985514743921366,30.22,Normal
TRX-004178,2025-01-01 03:14:00,CUST-1553,47.02,Online_Services,0.0123,iOS,0.18,140.84,0,1,0,3,2,0,0.6614495205865764,33.13,Normal
TRX-004179,2025-01-22 04:54:00,CUST-1068,34.51,Online_Services,0.0123,Android,0.13,107.34,0,1,0,4,2,0,0.6722355547350933,33.65,Normal
TRX-004180,2025-03-13 05:09:00,CUST-1718,20.02,Food_Dining,0.0123,iOS,0.9,106.45,0,0,0,5,3,0,0.8043741275011633,40.49,Suspicious
TRX-004181,2025-02-14 04:18:00,CUST-1885,52.49,Groceries,0.0123,Android,0.05,49.29,0,1,0,4,4,0,0.06363094054483999,3.2,Normal
TRX-004182,2025-01-23 17:56:00,CUST-1986,68.44,Groceries,0.0123,iOS,0.61,103.34,0,0,0,17,3,0,0.3344834195898026,16.91,Normal
TRX-004183,2025-03-08 00:13:00,CUST-1248,16.6,Food_Dining,0.0123,Android,0.34,27.26,1,1,0,0,5,1,0.3772116065109696,38.96,Normal
TRX-004184,2025-02-18 12:34:00,CUST-1878,19.93,Transport,0.0123,Android,0.19,89.96,0,0,0,12,1,0,0.7698988566402815,38.55,Normal
TRX-004185,2025-02-28 05:38:00,CUST-1085,8.82,Transport,0.0123,Android,0.65,140.0,0,0,0,5,4,0,0.930354609929078,46.71,Suspicious
TRX-004186,2025-02-16 04:18:00,CUST-1486,56.23,Online_Services,0.0123,iOS,0.87,159.29,1,1,1,4,6,1,0.6429596356603656,52.41,Suspicious
TRX-004187,2025-01-21 04:42:00,CUST-1514,44.42,Groceries,0.0123,Android,0.23,96.43,0,1,0,4,1,0,0.5338191522118444,26.76,Normal
TRX-004188,2025-02-08 15:07:00,CUST-1785,23.0,Transport,0.0123,Android,0.49,51.91,1,0,0,15,5,0,0.5463995463995464,27.47,Normal
TRX-004189,2025-01-25 03:53:00,CUST-1304,58.69,Groceries,0.0123,iOS,0.98,41.51,1,1,1,3,5,0,0.4041402023053399,20.5,Normal
TRX-004190,2025-02-10 22:27:00,CUST-1535,4.83,Transport,0.0123,Web_Browser,0.05,55.08,0,0,0,22,0,1,0.8960413694721826,64.82,Suspicious
TRX-004191,2025-02-07 02:58:00,CUST-1113,29.16,Food_Dining,0.0123,Android,0.7,100.6,0,1,0,2,4,0,0.7031496062992126,35.37,Normal
TRX-004192,2025-03-15 02:06:00,CUST-1709,37.85,Transport,0.0123,iOS,0.53,98.65,1,1,0,2,5,0,0.6101354741595585,30.67,Normal
TRX-004193,2025-01-19 19:28:00,CUST-1544,15.63,Food_Dining,4.8088,iOS,0.23,86.53,1,0,0,19,6,1,0.810007997258083,60.57,Suspicious
TRX-004194,2025-03-13 02:07:00,CUST-1377,14.68,Transport,0.0123,iOS,0.06,77.16,0,1,0,2,3,0,0.7993858751279427,39.99,Normal
TRX-004195,2025-01-02 10:22:00,CUST-1629,24.03,Transport,0.0123,Android,0.43,105.68,0,0,0,10,3,0,0.7653730783652044,38.4,Normal
TRX-004196,2025-02-23 20:24:00,CUST-1132,39.25,Groceries,0.0123,Android,0.18,75.71,1,0,0,20,6,0,0.4752965715030634,23.82,Normal
TRX-004197,2025-01-23 15:19:00,CUST-1648,22.97,Food_Dining,0.0123,iOS,0.44,95.03,0,0,0,15,3,0,0.7503905029678226,37.65,Normal
TRX-004198,2025-01-07 19:00:00,CUST-1207,16.98,Food_Dining,0.0123,Android,0.47,108.2,0,0,0,19,1,0,0.8353479853479853,41.91,Suspicious
TRX-004199,2025-03-05 20:33:00,CUST-1706,24.59,Food_Dining,0.0123,Android,0.14,123.87,0,0,0,20,2,0,0.795066869544326,39.8,Normal
TRX-004200,2025-03-03 10:45:00,CUST-1352,44.63,Food_Dining,0.0123,Web_Browser,0.89,99.5,0,0,0,10,0,0,0.5459701492537313,27.57,Normal
TRX-004201,2025-01-23 09:59:00,CUST-1566,35.94,Online_Services,0.0123,iOS,0.06,81.6,0,0,0,9,3,0,0.5527845036319613,27.66,Normal
TRX-004202,2025-03-16 16:32:00,CUST-1309,24.28,Online_Services,0.0123,iOS,0.64,83.52,1,0,0,16,6,0,0.7008991954566967,35.24,Normal
TRX-004203,2025-01-13 23:39:00,CUST-1426,73.35,Groceries,4.8088,Web_Browser,0.9,56.13,0,0,1,23,0,1,0.30141781900927694,35.34,Normal
TRX-004204,2025-02-14 13:07:00,CUST-1521,69.46,Groceries,0.0123,iOS,0.6,103.99,0,0,0,13,4,0,0.3288884655681494,16.62,Normal
TRX-004205,2025-01-13 22:29:00,CUST-1070,27.57,Food_Dining,0.0123,iOS,0.89,71.86,0,0,0,22,0,0,0.6078781224265715,30.66,Normal
TRX-004206,2025-02-27 18:55:00,CUST-1784,36.95,Food_Dining,0.0123,Web_Browser,0.43,156.64,0,0,0,18,3,0,0.759261608728749,38.09,Normal
TRX-004207,2025-03-01 14:16:00,CUST-1246,37.11,Groceries,0.0123,iOS,0.84,111.41,1,0,0,14,5,0,0.6609732230228628,33.3,Normal
TRX-004208,2025-01-16 16:19:00,CUST-1535,78.21,Food_Dining,0.0123,iOS,0.91,130.62,0,0,0,16,3,0,0.39819176416957913,20.18,Normal
TRX-004209,2025-03-14 05:22:00,CUST-1355,16.62,Transport,0.0123,Android,0.29,109.06,0,0,0,5,4,0,0.8399055060875885,42.08,Suspicious
TRX-004210,2025-03-24 09:33:00,CUST-1598,71.18,Groceries,0.0123,Android,0.46,121.46,0,0,0,9,0,0,0.4105830475257226,20.67,Normal
TRX-004211,2025-01-11 09:31:00,CUST-1798,13.38,Transport,0.0123,Android,0.5,84.97,1,0,0,9,5,0,0.8327323484936606,41.79,Suspicious
TRX-004212,2025-02-28 05:21:00,CUST-1525,29.68,Transport,0.0123,iOS,0.34,154.66,0,0,0,5,4,0,0.8029037646151869,40.25,Suspicious
TRX-004213,2025-03-31 17:36:00,CUST-1027,45.07,Online_Services,0.0123,iOS,0.8,75.61,0,0,0,17,0,0,0.398642474872732,20.17,Normal
TRX-004214,2025-03-31 00:41:00,CUST-1979,33.95,Food_Dining,4.8088,Android,0.31,38.35,0,1,1,0,0,1,0.1118170266836086,25.68,Normal
TRX-004215,2025-03-10 13:30:00,CUST-1302,24.91,Food_Dining,0.0123,iOS,0.25,81.94,0,0,0,13,0,0,0.6876054979503256,34.46,Normal
TRX-004216,2025-01-07 03:32:00,CUST-1076,38.82,Groceries,0.0123,iOS,0.15,90.44,0,1,0,3,1,0,0.5645231846019247,28.27,Normal
TRX-004217,2025-02-21 03:49:00,CUST-1317,473.55,Electronics,0.0123,iOS,0.35,109.41,0,1,0,3,4,0,3.2980708269178516,50.1,Suspicious
TRX-004218,2025-02-23 23:37:00,CUST-1194,20.59,Transport,0.0123,Android,0.9,63.58,1,0,0,23,6,0,0.66568597088882,33.55,Normal
TRX-004219,2025-03-14 17:15:00,CUST-1172,60.51,Online_Services,0.0123,Android,0.51,146.47,0,0,0,17,4,0,0.5828982165864244,29.3,Normal
TRX-004220,2025-02-05 17:50:00,CUST-1213,20.86,Food_Dining,0.0123,iOS,0.99,93.78,0,0,0,17,2,0,0.769360624604347,38.77,Normal
TRX-004221,2025-03-25 21:41:00,CUST-1870,57.45,Groceries,0.0123,Android,0.11,119.99,0,0,0,21,1,0,0.5169022233242416,25.88,Normal
TRX-004222,2025-03-20 19:31:00,CUST-1673,21.34,Transport,0.0123,Android,0.09,79.01,0,0,0,19,3,0,0.7207849018872641,36.07,Normal
TRX-004223,2025-02-05 07:21:00,CUST-1030,43.22,Groceries,0.0123,iOS,0.19,106.54,0,0,0,7,2,0,0.5888041658917612,29.5,Normal
TRX-004224,2025-03-31 15:58:00,CUST-1928,84.99,Groceries,0.0123,Android,0.64,125.19,0,0,0,15,0,0,0.3185672398763769,16.12,Normal
TRX-004225,2025-02-21 02:48:00,CUST-1527,39.47,Food_Dining,0.0123,Android,0.87,51.6,0,1,1,2,4,0,0.23060836501901144,11.79,Normal
TRX-004226,2025-03-02 22:19:00,CUST-1107,51.74,Groceries,0.0123,iOS,0.57,117.55,1,0,0,22,6,0,0.5551244200759173,27.93,Normal
TRX-004227,2025-01-14 18:30:00,CUST-1051,385.59,Groceries,0.0123,Android,0.56,58.3,0,0,0,18,1,0,5.519224283305228,50.17,Suspicious
TRX-004228,2025-01-01 13:57:00,CUST-1642,47.54,Groceries,0.0123,Android,0.56,125.81,0,0,0,13,2,0,0.6172226165128933,31.03,Normal
TRX-004229,2025-01-16 01:02:00,CUST-1553,12.07,Transport,0.0123,iOS,0.66,95.04,0,1,0,1,3,0,0.8639108704706372,43.39,Suspicious
TRX-004230,2025-02-17 13:14:00,CUST-1084,8.69,Transport,0.0123,Android,0.83,93.82,0,0,0,13,0,0,0.8978063699641426,45.14,Suspicious
TRX-004231,2025-01-25 06:02:00,CUST-1626,38.52,Food_Dining,0.0123,Android,0.06,88.72,1,0,0,6,5,0,0.5595185020062416,27.99,Normal
TRX-004232,2025-01-07 07:07:00,CUST-1697,14.89,Food_Dining,0.0123,iOS,0.95,116.56,0,0,0,7,1,0,0.8648349778836338,43.53,Suspicious
TRX-004233,2025-01-15 07:58:00,CUST-1211,49.65,Food_Dining,0.0123,Android,0.14,158.24,0,0,0,7,2,0,0.6819266515950766,34.14,Normal
TRX-004234,2025-01-05 23:14:00,CUST-1645,12.82,Transport,0.0123,Android,0.53,70.39,1,0,0,23,6,0,0.8064154643507494,40.48,Suspicious
TRX-004235,2025-02-10 22:14:00,CUST-1276,27.43,Groceries,0.0123,iOS,0.69,91.25,0,0,0,22,0,0,0.6918157181571816,34.8,Normal
TRX-004236,2025-02-04 11:19:00,CUST-1444,45.79,Groceries,0.0123,Android,0.27,63.38,0,0,0,11,1,0,0.27322149735942847,13.74,Normal
TRX-004237,2025-01-06 19:02:00,CUST-1882,1148.04,Luxury_Goods,0.0123,Android,0.58,118.41,0,0,1,19,0,0,8.62264466962566,50.17,Suspicious
TRX-004238,2025-03-13 22:06:00,CUST-1494,12.72,Transport,0.0123,iOS,0.99,66.14,0,0,0,22,3,0,0.7956508787607983,40.08,Suspicious
TRX-004239,2025-02-11 05:00:00,CUST-1740,37.69,Food_Dining,0.0123,Android,0.71,82.1,0,0,0,5,1,0,0.5344163658243081,26.93,Normal
TRX-004240,2025-03-02 20:17:00,CUST-1916,100.82,Groceries,0.0123,Android,0.4,133.72,1,0,0,20,6,0,0.24421021377672214,12.33,Normal
TRX-004241,2025-02-11 00:16:00,CUST-1076,20.53,Food_Dining,0.0123,Web_Browser,0.37,130.51,0,1,0,0,1,1,0.8362862139761235,61.93,Suspicious
TRX-004242,2025-01-01 19:47:00,CUST-1686,568.91,Electronics,0.0123,iOS,0.92,135.57,0,0,0,19,2,0,3.173024822435381,50.28,Suspicious
TRX-004243,2025-03-12 18:13:00,CUST-1495,55.74,Groceries,0.0123,Web_Browser,0.01,26.7,0,0,0,18,2,1,1.048375451263538,70.0,High Risk
TRX-004244,2025-02-04 09:04:00,CUST-1721,69.28,Groceries,0.0123,iOS,0.96,131.25,0,0,0,9,1,0,0.46858223062381854,23.72,Normal
TRX-004245,2025-03-16 18:42:00,CUST-1545,16.86,Transport,0.0123,Web_Browser,0.41,120.18,1,0,0,18,6,0,0.8526159432249546,42.75,Suspicious
TRX-004246,2025-03-28 03:58:00,CUST-1166,449.9,Electronics,0.0123,Android,0.28,34.77,0,1,1,3,4,0,11.605535364830862,50.08,Suspicious
TRX-004247,2025-01-16 14:42:00,CUST-1744,38.02,Groceries,0.0123,Android,0.88,83.68,0,0,0,14,3,0,0.5392064241851677,27.22,Normal
TRX-004248,2025-03-18 02:33:00,CUST-1593,30.29,Groceries,0.0123,iOS,0.03,135.83,0,1,0,2,1,0,0.771322078491559,38.58,Normal
TRX-004249,2025-02-13 22:26:00,CUST-1947,369.7,Electronics,0.0123,iOS,0.38,119.43,0,0,0,22,3,0,2.078136676907747,50.11,Suspicious
TRX-004250,2025-03-29 14:10:00,CUST-1477,25.89,Food_Dining,4.8088,iOS,0.76,105.26,1,0,0,14,5,0,0.7469414643327686,37.58,Normal
TRX-004251,2025-03-14 10:57:00,CUST-1189,8.91,Groceries,0.0123,Android,0.17,119.65,0,0,0,10,4,0,0.9178615830915873,45.94,Suspicious
TRX-004252,2025-03-25 02:42:00,CUST-1355,46.43,Groceries,0.0123,Android,0.91,144.56,0,1,1,2,1,0,0.6741549876339653,33.98,Normal
TRX-004253,2025-01-21 21:29:00,CUST-1239,40.44,Groceries,0.0123,Android,0.66,91.42,0,0,0,21,1,0,0.5516122051504003,27.78,Normal
TRX-004254,2025-02-24 17:40:00,CUST-1156,97.15,Groceries,0.0123,iOS,0.49,105.5,0,0,0,17,0,0,0.07840375586854455,4.07,Normal
TRX-004255,2025-01-30 18:10:00,CUST-1602,48.81,Food_Dining,0.0123,Android,0.43,89.71,0,0,0,18,3,0,0.4508874435012677,22.67,Normal
TRX-004256,2025-02-08 23:00:00,CUST-1487,75.44,Groceries,0.0123,Web_Browser,0.66,61.56,1,0,0,23,5,1,0.2218670076726342,31.29,Normal
TRX-004257,2025-01-20 01:57:00,CUST-1791,68.64,Groceries,0.0123,Android,0.28,79.77,0,1,0,1,0,0,0.13779868763154632,6.97,Normal
TRX-004258,2025-02-14 02:08:00,CUST-1154,46.25,Online_Services,0.0123,Android,0.81,83.57,0,1,1,2,4,0,0.44129123802766934,22.31,Normal
TRX-004259,2025-02-20 10:45:00,CUST-1331,21.7,Food_Dining,0.0123,iOS,0.31,153.38,0,0,0,10,3,0,0.8529602280088096,42.74,Suspicious
TRX-004260,2025-01-30 04:24:00,CUST-1536,33.4,Transport,0.0123,Android,0.39,118.83,0,1,0,4,3,0,0.7129266460819494,35.76,Normal
